,Date_colect,station,Tmax.mean,Tmax.std,Tmax.50%,Tmax.mean-median,Tmax.outliers_low,Tmax.outliers_high,Tmin.mean,Tmin.std,Tmin.50%,Tmin.mean-median,Tmin.outliers_low,Tmin.outliers_high,Tavg.mean,Tavg.std,Tavg.50%,Tavg.mean-median,Tavg.outliers_low,Tavg.outliers_high,DewPoint.mean,DewPoint.std,DewPoint.50%,DewPoint.mean-median,DewPoint.outliers_low,DewPoint.outliers_high,WetBulb.mean,WetBulb.std,WetBulb.50%,WetBulb.mean-median,WetBulb.outliers_low,WetBulb.outliers_high,Heat.mean,Heat.std,Heat.50%,Heat.mean-median,Heat.outliers_low,Heat.outliers_high,Cool.mean,Cool.std,Cool.50%,Cool.mean-median,Cool.outliers_low,Cool.outliers_high,PrecipTotal.mean,PrecipTotal.std,PrecipTotal.50%,PrecipTotal.mean-median,PrecipTotal.outliers_low,PrecipTotal.outliers_high,StnPressure.mean,StnPressure.std,StnPressure.50%,StnPressure.mean-median,StnPressure.outliers_low,StnPressure.outliers_high,ResultSpeed.mean,ResultSpeed.std,ResultSpeed.50%,ResultSpeed.mean-median,ResultSpeed.outliers_low,ResultSpeed.outliers_high,ResultDir.mean,ResultDir.std,ResultDir.50%,ResultDir.mean-median,ResultDir.outliers_low,ResultDir.outliers_high,AvgSpeed.mean,AvgSpeed.std,AvgSpeed.50%,AvgSpeed.mean-median,AvgSpeed.outliers_low,AvgSpeed.outliers_high,weather_type_Norm.mean
0,2013-09-12,2,84.78571428571429,7.647810862528636,84.5,0.2857142857142918,0,0,67.35714285714286,5.692196316106719,68.5,-1.1428571428571388,0,0,76.42857142857143,5.9058547966505985,75.5,0.9285714285714306,0,0,61.714285714285715,5.369838436597962,64.0,-2.2857142857142847,0,0,66.85714285714286,4.312007258041966,68.0,-1.1428571428571388,0,0,0.0,0.0,0.0,0.0,0,0,11.428571428571429,5.9058547966505985,10.5,0.9285714285714288,0,0,0.10392857142857141,0.2761979402490217,0.0,0.10392857142857141,0,1,29.315714285714282,0.11908072799668243,29.325,-0.009285714285717006,0,1,6.414285714285714,2.8273001916362497,5.8,0.6142857142857139,0,1,17.714285714285715,10.064626336665624,21.5,-3.7857142857142847,0,0,7.821428571428571,2.4350575957265352,7.35,0.47142857142857153,0,0,0.7142857142857143
0,2013-09-12,2,84.78571428571429,7.647810862528636,84.5,0.2857142857142918,0,0,67.35714285714286,5.692196316106719,68.5,-1.1428571428571388,0,0,76.42857142857143,5.9058547966505985,75.5,0.9285714285714306,0,0,61.714285714285715,5.369838436597962,64.0,-2.2857142857142847,0,0,66.85714285714286,4.312007258041966,68.0,-1.1428571428571388,0,0,0.0,0.0,0.0,0.0,0,0,11.428571428571429,5.9058547966505985,10.5,0.9285714285714288,0,0,0.10392857142857141,0.2761979402490217,0.0,0.10392857142857141,0,1,29.315714285714282,0.11908072799668243,29.325,-0.009285714285717006,0,1,6.414285714285714,2.8273001916362497,5.8,0.6142857142857139,0,1,17.714285714285715,10.064626336665624,21.5,-3.7857142857142847,0,0,7.821428571428571,2.4350575957265352,7.35,0.47142857142857153,0,0,0.7142857142857143
0,2013-09-19,2,79.0,11.170014806133015,80.0,-1.0,0,0,63.142857142857146,8.383657572069263,62.5,0.6428571428571459,0,0,71.42857142857143,9.312640588215285,72.5,-1.0714285714285694,0,0,55.714285714285715,8.39806361773192,56.5,-0.7857142857142847,0,0,61.92857142857143,7.405447950033769,62.5,-0.5714285714285694,0,0,1.4285714285714286,2.064881658530644,0.0,1.4285714285714286,0,0,7.857142857142857,7.63450812336422,7.5,0.35714285714285676,0,0,0.05928571428571429,0.14469938523681464,0.0025,0.05678571428571429,0,1,29.40642857142857,0.11862073647081744,29.380000000000003,0.026428571428567693,0,1,7.557142857142858,3.412130912294744,7.0,0.5571428571428578,1,0,16.214285714285715,9.382295696015582,18.0,-1.7857142857142847,0,0,9.214285714285714,2.7038027758232386,9.149999999999999,0.06428571428571495,0,0,0.7857142857142857
0,2013-09-19,2,79.0,11.170014806133015,80.0,-1.0,0,0,63.142857142857146,8.383657572069263,62.5,0.6428571428571459,0,0,71.42857142857143,9.312640588215285,72.5,-1.0714285714285694,0,0,55.714285714285715,8.39806361773192,56.5,-0.7857142857142847,0,0,61.92857142857143,7.405447950033769,62.5,-0.5714285714285694,0,0,1.4285714285714286,2.064881658530644,0.0,1.4285714285714286,0,0,7.857142857142857,7.63450812336422,7.5,0.35714285714285676,0,0,0.05928571428571429,0.14469938523681464,0.0025,0.05678571428571429,0,1,29.40642857142857,0.11862073647081744,29.380000000000003,0.026428571428567693,0,1,7.557142857142858,3.412130912294744,7.0,0.5571428571428578,1,0,16.214285714285715,9.382295696015582,18.0,-1.7857142857142847,0,0,9.214285714285714,2.7038027758232386,9.149999999999999,0.06428571428571495,0,0,0.7857142857142857
0,2013-09-19,2,79.0,11.170014806133015,80.0,-1.0,0,0,63.142857142857146,8.383657572069263,62.5,0.6428571428571459,0,0,71.42857142857143,9.312640588215285,72.5,-1.0714285714285694,0,0,55.714285714285715,8.39806361773192,56.5,-0.7857142857142847,0,0,61.92857142857143,7.405447950033769,62.5,-0.5714285714285694,0,0,1.4285714285714286,2.064881658530644,0.0,1.4285714285714286,0,0,7.857142857142857,7.63450812336422,7.5,0.35714285714285676,0,0,0.05928571428571429,0.14469938523681464,0.0025,0.05678571428571429,0,1,29.40642857142857,0.11862073647081744,29.380000000000003,0.026428571428567693,0,1,7.557142857142858,3.412130912294744,7.0,0.5571428571428578,1,0,16.214285714285715,9.382295696015582,18.0,-1.7857142857142847,0,0,9.214285714285714,2.7038027758232386,9.149999999999999,0.06428571428571495,0,0,0.7857142857142857
0,2013-09-19,2,79.0,11.170014806133015,80.0,-1.0,0,0,63.142857142857146,8.383657572069263,62.5,0.6428571428571459,0,0,71.42857142857143,9.312640588215285,72.5,-1.0714285714285694,0,0,55.714285714285715,8.39806361773192,56.5,-0.7857142857142847,0,0,61.92857142857143,7.405447950033769,62.5,-0.5714285714285694,0,0,1.4285714285714286,2.064881658530644,0.0,1.4285714285714286,0,0,7.857142857142857,7.63450812336422,7.5,0.35714285714285676,0,0,0.05928571428571429,0.14469938523681464,0.0025,0.05678571428571429,0,1,29.40642857142857,0.11862073647081744,29.380000000000003,0.026428571428567693,0,1,7.557142857142858,3.412130912294744,7.0,0.5571428571428578,1,0,16.214285714285715,9.382295696015582,18.0,-1.7857142857142847,0,0,9.214285714285714,2.7038027758232386,9.149999999999999,0.06428571428571495,0,0,0.7857142857142857
0,2013-09-19,2,79.0,11.170014806133015,80.0,-1.0,0,0,63.142857142857146,8.383657572069263,62.5,0.6428571428571459,0,0,71.42857142857143,9.312640588215285,72.5,-1.0714285714285694,0,0,55.714285714285715,8.39806361773192,56.5,-0.7857142857142847,0,0,61.92857142857143,7.405447950033769,62.5,-0.5714285714285694,0,0,1.4285714285714286,2.064881658530644,0.0,1.4285714285714286,0,0,7.857142857142857,7.63450812336422,7.5,0.35714285714285676,0,0,0.05928571428571429,0.14469938523681464,0.0025,0.05678571428571429,0,1,29.40642857142857,0.11862073647081744,29.380000000000003,0.026428571428567693,0,1,7.557142857142858,3.412130912294744,7.0,0.5571428571428578,1,0,16.214285714285715,9.382295696015582,18.0,-1.7857142857142847,0,0,9.214285714285714,2.7038027758232386,9.149999999999999,0.06428571428571495,0,0,0.7857142857142857
0,2013-09-26,2,73.14285714285714,8.778094614148623,70.5,2.642857142857139,0,1,55.92857142857143,5.941565265331839,54.5,1.4285714285714306,0,1,64.75,6.284137539502506,62.0,2.75,0,1,50.642857142857146,7.055899254220847,48.5,2.142857142857146,0,1,56.57142857142857,5.5707241031096695,54.5,2.0714285714285694,0,1,2.857142857142857,2.656114653953224,3.0,-0.1428571428571428,0,0,2.142857142857143,3.939096789428196,0.0,2.142857142857143,0,1,0.060714285714285714,0.14416679900055335,0.005,0.055714285714285716,0,1,29.37071428571429,0.13355864662354167,29.355,0.015714285714288678,0,1,7.214285714285714,3.0638982567103183,6.8,0.4142857142857146,1,0,15.071428571428571,10.469474204079692,14.0,1.0714285714285712,0,0,8.87142857142857,2.4587140389387954,8.649999999999999,0.22142857142857153,0,0,0.7857142857142857
0,2013-09-26,2,73.14285714285714,8.778094614148623,70.5,2.642857142857139,0,1,55.92857142857143,5.941565265331839,54.5,1.4285714285714306,0,1,64.75,6.284137539502506,62.0,2.75,0,1,50.642857142857146,7.055899254220847,48.5,2.142857142857146,0,1,56.57142857142857,5.5707241031096695,54.5,2.0714285714285694,0,1,2.857142857142857,2.656114653953224,3.0,-0.1428571428571428,0,0,2.142857142857143,3.939096789428196,0.0,2.142857142857143,0,1,0.060714285714285714,0.14416679900055335,0.005,0.055714285714285716,0,1,29.37071428571429,0.13355864662354167,29.355,0.015714285714288678,0,1,7.214285714285714,3.0638982567103183,6.8,0.4142857142857146,1,0,15.071428571428571,10.469474204079692,14.0,1.0714285714285712,0,0,8.87142857142857,2.4587140389387954,8.649999999999999,0.22142857142857153,0,0,0.7857142857142857
0,2007-05-29,2,75.42857142857143,9.12068052213283,75.5,-0.0714285714285694,0,0,53.285714285714285,8.042469687932849,55.0,-1.7142857142857153,0,0,64.64285714285714,7.996221635220001,64.0,0.6428571428571388,0,0,45.214285714285715,7.875752188043535,47.0,-1.7857142857142847,0,0,54.214285714285715,6.39926163323156,57.0,-2.7857142857142847,0,0,3.4285714285714284,4.345011033256518,1.0,2.4285714285714284,0,1,3.0714285714285716,4.730657552510103,0.0,3.0714285714285716,0,1,0.0882142857142857,0.16663648994208852,0.0025,0.0857142857142857,0,1,29.44857142857143,0.10697642751539248,29.43,0.01857142857143046,1,0,7.992857142857143,3.369652866329177,8.149999999999999,-0.1571428571428557,0,0,16.142857142857142,9.867250749962592,17.0,-0.8571428571428577,0,1,9.757142857142854,2.7122838193086496,10.149999999999999,-0.3928571428571441,0,1,0.5
0,2007-05-29,2,75.42857142857143,9.12068052213283,75.5,-0.0714285714285694,0,0,53.285714285714285,8.042469687932849,55.0,-1.7142857142857153,0,0,64.64285714285714,7.996221635220001,64.0,0.6428571428571388,0,0,45.214285714285715,7.875752188043535,47.0,-1.7857142857142847,0,0,54.214285714285715,6.39926163323156,57.0,-2.7857142857142847,0,0,3.4285714285714284,4.345011033256518,1.0,2.4285714285714284,0,1,3.0714285714285716,4.730657552510103,0.0,3.0714285714285716,0,1,0.0882142857142857,0.16663648994208852,0.0025,0.0857142857142857,0,1,29.44857142857143,0.10697642751539248,29.43,0.01857142857143046,1,0,7.992857142857143,3.369652866329177,8.149999999999999,-0.1571428571428557,0,0,16.142857142857142,9.867250749962592,17.0,-0.8571428571428577,0,1,9.757142857142854,2.7122838193086496,10.149999999999999,-0.3928571428571441,0,1,0.5
0,2007-06-05,2,80.28571428571429,7.770046742049005,80.5,-0.2142857142857082,0,0,62.142857142857146,6.125070082577302,64.5,-2.357142857142854,1,0,71.5,6.630349799334757,74.0,-2.5,0,0,54.5,6.333670706263834,56.0,-1.5,0,0,61.57142857142857,4.61959514899946,62.0,-0.4285714285714306,0,0,0.6428571428571429,1.4990839693802165,0.0,0.6428571428571429,0,1,7.142857142857143,5.641292035001896,9.0,-1.8571428571428568,0,0,0.13071428571428573,0.17034870506898878,0.0425,0.08821428571428572,0,1,29.321428571428573,0.2202046999727976,29.41,-0.08857142857142719,2,0,7.435714285714288,3.0975442240233177,7.7,-0.26428571428571246,0,1,17.714285714285715,6.317601436628296,17.5,0.2142857142857153,1,1,8.957142857142857,2.504062633068444,8.7,0.257142857142858,0,1,0.21428571428571427
0,2007-06-26,2,83.42857142857143,7.013331104889686,85.5,-2.0714285714285694,1,0,66.35714285714286,3.3422043130738834,66.5,-0.1428571428571388,0,1,75.07142857142857,4.811273391561911,75.5,-0.4285714285714306,1,0,57.07142857142857,6.157725425640738,55.5,1.5714285714285694,0,0,64.21428571428571,3.9061799444267487,63.0,1.2142857142857082,0,0,0.0,0.0,0.0,0.0,0,0,10.071428571428571,4.811273391561911,10.5,-0.4285714285714288,1,0,0.10464285714285713,0.2561960208490778,0.0025,0.10214285714285713,0,1,29.35357142857143,0.07986595913511207,29.34,0.013571428571431454,1,0,6.25,2.806517140788287,5.9,0.34999999999999964,0,1,12.714285714285714,8.615090261847534,10.5,2.2142857142857135,0,0,7.778571428571428,2.3638881176923396,7.300000000000001,0.47857142857142687,0,1,0.35714285714285715
0,2007-06-26,2,83.42857142857143,7.013331104889686,85.5,-2.0714285714285694,1,0,66.35714285714286,3.3422043130738834,66.5,-0.1428571428571388,0,1,75.07142857142857,4.811273391561911,75.5,-0.4285714285714306,1,0,57.07142857142857,6.157725425640738,55.5,1.5714285714285694,0,0,64.21428571428571,3.9061799444267487,63.0,1.2142857142857082,0,0,0.0,0.0,0.0,0.0,0,0,10.071428571428571,4.811273391561911,10.5,-0.4285714285714288,1,0,0.10464285714285713,0.2561960208490778,0.0025,0.10214285714285713,0,1,29.35357142857143,0.07986595913511207,29.34,0.013571428571431454,1,0,6.25,2.806517140788287,5.9,0.34999999999999964,0,1,12.714285714285714,8.615090261847534,10.5,2.2142857142857135,0,0,7.778571428571428,2.3638881176923396,7.300000000000001,0.47857142857142687,0,1,0.35714285714285715
0,2007-06-26,2,83.42857142857143,7.013331104889686,85.5,-2.0714285714285694,1,0,66.35714285714286,3.3422043130738834,66.5,-0.1428571428571388,0,1,75.07142857142857,4.811273391561911,75.5,-0.4285714285714306,1,0,57.07142857142857,6.157725425640738,55.5,1.5714285714285694,0,0,64.21428571428571,3.9061799444267487,63.0,1.2142857142857082,0,0,0.0,0.0,0.0,0.0,0,0,10.071428571428571,4.811273391561911,10.5,-0.4285714285714288,1,0,0.10464285714285713,0.2561960208490778,0.0025,0.10214285714285713,0,1,29.35357142857143,0.07986595913511207,29.34,0.013571428571431454,1,0,6.25,2.806517140788287,5.9,0.34999999999999964,0,1,12.714285714285714,8.615090261847534,10.5,2.2142857142857135,0,0,7.778571428571428,2.3638881176923396,7.300000000000001,0.47857142857142687,0,1,0.35714285714285715
0,2007-06-29,2,83.14285714285714,7.823604745179245,85.5,-2.357142857142861,1,0,66.57142857142857,4.237457251234986,66.5,0.0714285714285694,0,0,75.0,5.670436151994497,75.5,-0.5,0,0,59.642857142857146,6.923840006785284,60.5,-0.8571428571428541,0,0,65.57142857142857,4.702115493040352,65.0,0.5714285714285694,0,0,0.0,0.0,0.0,0.0,0,0,10.0,5.670436151994497,10.5,-0.5,0,0,0.12999999999999998,0.2620187896961708,0.005,0.12499999999999997,0,1,29.357142857142858,0.07799690047377823,29.35,0.007142857142856229,1,0,6.614285714285715,3.152009650233456,6.2,0.4142857142857146,0,0,14.857142857142858,9.028647934019995,11.5,3.3571428571428577,0,0,8.25,2.6751707350257967,8.1,0.15000000000000036,0,0,0.21428571428571427
0,2007-06-29,2,83.14285714285714,7.823604745179245,85.5,-2.357142857142861,1,0,66.57142857142857,4.237457251234986,66.5,0.0714285714285694,0,0,75.0,5.670436151994497,75.5,-0.5,0,0,59.642857142857146,6.923840006785284,60.5,-0.8571428571428541,0,0,65.57142857142857,4.702115493040352,65.0,0.5714285714285694,0,0,0.0,0.0,0.0,0.0,0,0,10.0,5.670436151994497,10.5,-0.5,0,0,0.12999999999999998,0.2620187896961708,0.005,0.12499999999999997,0,1,29.357142857142858,0.07799690047377823,29.35,0.007142857142856229,1,0,6.614285714285715,3.152009650233456,6.2,0.4142857142857146,0,0,14.857142857142858,9.028647934019995,11.5,3.3571428571428577,0,0,8.25,2.6751707350257967,8.1,0.15000000000000036,0,0,0.21428571428571427
0,2007-07-02,2,79.71428571428571,7.300459115473718,78.5,1.2142857142857082,0,0,64.35714285714286,5.256602337239154,63.5,0.8571428571428612,0,0,72.28571428571429,5.889084706583756,71.5,0.7857142857142918,0,0,57.785714285714285,7.505675508251395,56.0,1.7857142857142847,0,0,63.714285714285715,5.150482747031828,61.5,2.2142857142857153,0,0,0.07142857142857142,0.2672612419124244,0.0,0.07142857142857142,0,1,7.357142857142857,5.786019527967563,6.5,0.8571428571428568,0,0,0.1182142857142857,0.2642595398384027,0.0025,0.1157142857142857,0,1,29.395714285714284,0.09435728219536982,29.42,-0.024285714285717575,1,0,7.478571428571428,2.700478183133946,7.3,0.17857142857142794,0,0,12.571428571428571,9.951530888911867,10.5,2.071428571428571,0,0,8.807142857142857,2.2959711488787304,8.149999999999999,0.6571428571428584,0,1,0.35714285714285715
0,2007-07-02,2,79.71428571428571,7.300459115473718,78.5,1.2142857142857082,0,0,64.35714285714286,5.256602337239154,63.5,0.8571428571428612,0,0,72.28571428571429,5.889084706583756,71.5,0.7857142857142918,0,0,57.785714285714285,7.505675508251395,56.0,1.7857142857142847,0,0,63.714285714285715,5.150482747031828,61.5,2.2142857142857153,0,0,0.07142857142857142,0.2672612419124244,0.0,0.07142857142857142,0,1,7.357142857142857,5.786019527967563,6.5,0.8571428571428568,0,0,0.1182142857142857,0.2642595398384027,0.0025,0.1157142857142857,0,1,29.395714285714284,0.09435728219536982,29.42,-0.024285714285717575,1,0,7.478571428571428,2.700478183133946,7.3,0.17857142857142794,0,0,12.571428571428571,9.951530888911867,10.5,2.071428571428571,0,0,8.807142857142857,2.2959711488787304,8.149999999999999,0.6571428571428584,0,1,0.35714285714285715
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-11,2,83.21428571428571,7.276712819024086,84.0,-0.7857142857142918,0,0,65.57142857142857,5.996335877520868,67.5,-1.9285714285714306,0,0,74.64285714285714,6.464187055285011,76.0,-1.3571428571428612,0,0,59.42857142857143,6.858058546918874,58.5,0.9285714285714306,0,0,65.35714285714286,5.285788535267036,66.0,-0.6428571428571388,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,9.714285714285714,6.341906670692988,11.0,-1.2857142857142865,0,0,0.10142857142857144,0.1933851136923476,0.0,0.10142857142857144,0,1,29.340000000000003,0.14806443503784728,29.369999999999997,-0.02999999999999403,0,0,7.114285714285714,2.9377796803963108,7.4,-0.2857142857142865,0,0,16.142857142857142,10.49437316526662,22.0,-5.857142857142858,0,0,8.771428571428572,2.1920936853325235,8.5,0.27142857142857224,0,1,0.5714285714285714
0,2007-07-18,2,84.28571428571429,5.580578567035603,84.0,0.2857142857142918,0,0,66.64285714285714,4.601122653258623,67.5,-0.8571428571428612,0,0,75.64285714285714,4.939746845851405,76.0,-0.3571428571428612,0,0,59.42857142857143,6.235312412311101,60.0,-0.5714285714285694,0,0,65.57142857142857,4.669282364796308,66.0,-0.4285714285714306,0,0,0.0,0.0,0.0,0.0,0,0,10.642857142857142,4.939746845851405,11.0,-0.35714285714285765,0,0,0.08285714285714287,0.17984731008568053,0.0,0.08285714285714287,0,1,29.24142857142857,0.07911599496524452,29.244999999999997,-0.0035714285714263383,0,0,6.1642857142857155,3.289518819817583,5.949999999999999,0.2142857142857162,0,1,21.571428571428573,8.140254066289103,23.0,-1.428571428571427,0,0,8.842857142857143,2.6566938058462775,8.45,0.3928571428571441,0,0,0.5
0,2007-07-18,2,84.28571428571429,5.580578567035603,84.0,0.2857142857142918,0,0,66.64285714285714,4.601122653258623,67.5,-0.8571428571428612,0,0,75.64285714285714,4.939746845851405,76.0,-0.3571428571428612,0,0,59.42857142857143,6.235312412311101,60.0,-0.5714285714285694,0,0,65.57142857142857,4.669282364796308,66.0,-0.4285714285714306,0,0,0.0,0.0,0.0,0.0,0,0,10.642857142857142,4.939746845851405,11.0,-0.35714285714285765,0,0,0.08285714285714287,0.17984731008568053,0.0,0.08285714285714287,0,1,29.24142857142857,0.07911599496524452,29.244999999999997,-0.0035714285714263383,0,0,6.1642857142857155,3.289518819817583,5.949999999999999,0.2142857142857162,0,1,21.571428571428573,8.140254066289103,23.0,-1.428571428571427,0,0,8.842857142857143,2.6566938058462775,8.45,0.3928571428571441,0,0,0.5
0,2007-08-01,2,82.21428571428571,3.984171980929835,82.5,-0.2857142857142918,1,0,65.42857142857143,3.8373525672362616,65.0,0.4285714285714306,1,0,74.07142857142857,3.474396144861517,74.5,-0.4285714285714306,1,0,59.357142857142854,5.555415138640619,58.5,0.8571428571428541,0,0,65.14285714285714,3.7592377062202553,65.5,-0.3571428571428612,0,0,0.0,0.0,0.0,0.0,0,0,9.071428571428571,3.474396144861517,9.5,-0.4285714285714288,1,0,0.13321428571428573,0.3272002864798983,0.0,0.13321428571428573,0,2,29.357142857142854,0.12418525686239071,29.365000000000002,-0.007857142857147892,0,0,5.7,3.474965412113424,6.05,-0.34999999999999964,0,0,15.785714285714286,11.610198245366153,15.0,0.7857142857142865,0,0,7.742857142857142,3.2787695360195217,7.2,0.5428571428571418,0,1,0.6428571428571429
