,Longitude,Latitude,min,max,most_recent_spray (days),Date_of_collection,Address,Block,Street,Trap,AddressNumberAndStreet,AddressAccuracy,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,WnvPresent,Recently_sprayed,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,weather_type_Norm,Day_of_month,month,year,Day_of_week
4335,-87.696,41.868,,,3650,2007-08-21,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,13,1,0,0,0,0,0,0,0,2,85,69,77,70,72,0,12,BR,0.01,29.26,29.89,3.5,17,6.0,0,21,8,2007,1
4336,-87.696,41.868,,,3650,2007-08-24,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,19,0,1,0,0,0,0,0,0,2,81,69,75,67,69,0,10,TS TSRA RA BR,0.2,29.16,29.81,5.5,25,7.3,0,24,8,2007,4
4337,-87.696,41.868,,,3650,2007-08-24,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,15,1,0,0,0,0,0,0,0,2,81,69,75,67,69,0,10,TS TSRA RA BR,0.2,29.16,29.81,5.5,25,7.3,0,24,8,2007,4
4338,-87.696,41.868,,,3650,2007-09-04,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,3,0,1,0,0,0,0,0,0,2,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,1,4,9,2007,1
4339,-87.696,41.868,,,3650,2007-09-18,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,1,0,0,0,0,0,0,2,89,66,78,57,65,0,13, ,0.0,29.41,30.05,12.5,19,12.8,1,18,9,2007,1
4340,-87.696,41.868,,,3650,2007-09-18,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,1,0,0,0,0,0,0,0,2,89,66,78,57,65,0,13, ,0.0,29.41,30.05,12.5,19,12.8,1,18,9,2007,1
4341,-87.696,41.868,,,3650,2007-09-24,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,1,0,0,0,0,0,0,0,2,91,71,81,62,69,0,16, ,0.0,29.34,29.98,10.0,19,10.5,1,24,9,2007,0
4342,-87.696,41.868,,,3650,2007-10-04,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,1,0,0,0,0,0,0,2,83,56,70,56,62,0,5, ,0.0,29.39,30.03,4.6,17,5.9,1,4,10,2007,3
4343,-87.696,41.868,,,3650,2007-10-04,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,1,0,0,0,0,0,0,0,2,83,56,70,56,62,0,5, ,0.0,29.39,30.03,4.6,17,5.9,1,4,10,2007,3
4344,-87.696,41.868,,,3650,2009-06-05,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,3,0,1,0,0,0,0,0,0,2,80,47,64,43,54,1,0, ,0.0,29.23,29.91,6.3,25,7.2,1,5,6,2009,4
4345,-87.696,41.868,,,3650,2009-06-05,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,0,1,0,0,0,0,0,2,80,47,64,43,54,1,0, ,0.0,29.23,29.91,6.3,25,7.2,1,5,6,2009,4
4346,-87.696,41.868,,,3650,2009-06-12,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,1,0,0,0,0,0,0,2,72,50,61,49,55,4,0, ,0.005,29.3,29.95,5.0,6,6.7,1,12,6,2009,4
4347,-87.696,41.868,,,3650,2009-06-19,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,1,0,0,0,0,0,0,2,88,66,77,68,70,0,12,TS TSRA RA BR,0.87,29.03,29.68,6.3,18,10.5,0,19,6,2009,4
4348,-87.696,41.868,,,3650,2009-06-19,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,0,1,0,0,0,0,0,2,88,66,77,68,70,0,12,TS TSRA RA BR,0.87,29.03,29.68,6.3,18,10.5,0,19,6,2009,4
4349,-87.696,41.868,,,3650,2009-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,6,0,1,0,0,0,0,0,0,2,86,72,79,61,67,0,14, ,0.0,29.2,29.83,6.4,4,8.0,1,26,6,2009,4
4350,-87.696,41.868,,,3650,2009-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,4,0,0,1,0,0,0,0,0,2,86,72,79,61,67,0,14, ,0.0,29.2,29.83,6.4,4,8.0,1,26,6,2009,4
4351,-87.696,41.868,,,3650,2009-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,0,0,1,0,0,0,0,2,86,72,79,61,67,0,14, ,0.0,29.2,29.83,6.4,4,8.0,1,26,6,2009,4
4352,-87.696,41.868,,,3650,2009-07-06,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,8,0,1,0,0,0,0,0,0,2,85,63,74,54,63,0,9, ,0.0,29.2,29.84,4.2,30,5.5,1,6,7,2009,0
4353,-87.696,41.868,,,3650,2009-07-06,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,0,1,0,0,0,0,0,2,85,63,74,54,63,0,9, ,0.0,29.2,29.84,4.2,30,5.5,1,6,7,2009,0
4354,-87.696,41.868,,,3650,2009-07-10,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,1,0,0,0,0,0,0,2,84,67,76,65,68,0,11,RA BR HZ,0.12,29.41,30.04,3.6,21,4.6,0,10,7,2009,4
4355,-87.696,41.868,,,3650,2009-07-13,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,6,0,0,1,0,0,0,0,0,2,78,66,72,48,59,0,7, ,0.0,29.41,30.05,5.8,7,7.4,1,13,7,2009,0
4356,-87.696,41.868,,,3650,2009-07-13,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,1,0,0,0,0,0,0,0,2,78,66,72,48,59,0,7, ,0.0,29.41,30.05,5.8,7,7.4,1,13,7,2009,0
4357,-87.696,41.868,,,3650,2009-07-17,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,5,0,1,0,0,0,0,0,0,2,70,58,64,52,57,1,0,RA,0.005,29.21,29.86,10.1,29,10.4,0,17,7,2009,4
4358,-87.696,41.868,,,3650,2009-07-17,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,5,0,0,1,0,0,0,0,0,2,70,58,64,52,57,1,0,RA,0.005,29.21,29.86,10.1,29,10.4,0,17,7,2009,4
4359,-87.696,41.868,,,3650,2009-07-17,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,1,0,0,0,0,0,0,0,2,70,58,64,52,57,1,0,RA,0.005,29.21,29.86,10.1,29,10.4,0,17,7,2009,4
4360,-87.696,41.868,,,3650,2009-07-24,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,7,0,1,0,0,0,0,0,0,2,83,62,73,60,65,0,8,TSRA RA,0.19,29.14,29.82,8.7,23,9.6,0,24,7,2009,4
4361,-87.696,41.868,,,3650,2009-07-24,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,0,1,0,0,0,0,0,2,83,62,73,60,65,0,8,TSRA RA,0.19,29.14,29.82,8.7,23,9.6,0,24,7,2009,4
4362,-87.696,41.868,,,3650,2009-07-31,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,1,0,0,0,0,0,0,2,82,62,72,55,62,0,7, ,0.0,29.29,29.92,5.9,27,6.7,1,31,7,2009,4
4363,-87.696,41.868,,,3650,2009-07-31,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,0,1,0,0,0,0,0,2,82,62,72,55,62,0,7, ,0.0,29.29,29.92,5.9,27,6.7,1,31,7,2009,4
4364,-87.696,41.868,,,3650,2009-08-07,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,1,0,0,0,0,0,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,0,7,8,2009,4
4365,-87.696,41.868,,,3650,2009-09-03,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,0,1,0,0,0,0,0,2,75,57,66,55,60,0,1,BR,0.0,29.48,30.14,5.2,6,5.9,0,3,9,2009,3
4366,-87.696,41.868,,,3650,2009-09-17,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,1,0,0,0,0,0,0,2,71,54,63,51,57,2,0, ,0.0,29.51,30.17,4.5,8,5.4,1,17,9,2009,3
4367,-87.696,41.868,,,3650,2009-09-17,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,3,0,0,1,0,0,0,0,0,2,71,54,63,51,57,2,0, ,0.0,29.51,30.17,4.5,8,5.4,1,17,9,2009,3
4368,-87.696,41.868,,,3650,2009-09-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,1,0,0,0,0,0,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,0,25,9,2009,4
4369,-87.696,41.868,,,3650,2009-09-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,0,1,0,0,0,0,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,0,25,9,2009,4
4370,-87.696,41.868,,,3650,2009-09-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,1,0,0,0,0,0,0,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,0,25,9,2009,4
4371,-87.696,41.868,,,3650,2011-06-10,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,17,0,1,0,0,0,0,0,0,2,71,51,61,56,58,4,0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,0,10,6,2011,4
4372,-87.696,41.868,,,3650,2011-06-10,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,16,0,0,1,0,0,0,0,0,2,71,51,61,56,58,4,0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,0,10,6,2011,4
4373,-87.696,41.868,,,3650,2011-06-10,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,0,0,0,0,1,0,0,2,71,51,61,56,58,4,0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,0,10,6,2011,4
4374,-87.696,41.868,,,3650,2011-06-17,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,16,0,1,0,0,0,0,0,0,2,82,64,73,60,65,0,8, ,0.0,29.18,29.81,5.3,7,6.2,1,17,6,2011,4
4375,-87.696,41.868,,,3650,2011-06-17,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,21,0,0,1,0,0,0,0,0,2,82,64,73,60,65,0,8, ,0.0,29.18,29.81,5.3,7,6.2,1,17,6,2011,4
4376,-87.696,41.868,,,3650,2011-06-24,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,13,0,1,0,0,0,0,0,0,2,68,60,64,55,59,1,0, ,0.0,29.13,29.76,8.5,29,8.7,1,24,6,2011,4
4377,-87.696,41.868,,,3650,2011-06-24,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,21,0,0,1,0,0,0,0,0,2,68,60,64,55,59,1,0, ,0.0,29.13,29.76,8.5,29,8.7,1,24,6,2011,4
4378,-87.696,41.868,,,3650,2011-06-30,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,14,0,1,0,0,0,0,0,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,0,30,6,2011,3
4379,-87.696,41.868,,,3650,2011-06-30,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,21,0,0,1,0,0,0,0,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,0,30,6,2011,3
4380,-87.696,41.868,,,3650,2011-07-11,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,16,0,1,0,0,0,0,0,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,0,11,7,2011,0
4381,-87.696,41.868,,,3650,2011-07-11,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,36,0,1,0,0,0,0,0,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,0,11,7,2011,0
4382,-87.696,41.868,,,3650,2011-07-11,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,46,0,0,1,0,0,0,0,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,0,11,7,2011,0
4383,-87.696,41.868,,,3650,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,6,0,1,0,0,0,0,0,0,2,86,71,79,60,67,0,14, ,0.0,29.33,29.96,6.2,10,6.8,1,15,7,2011,4
4384,-87.696,41.868,,,3650,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,4,0,0,1,0,0,0,0,0,2,86,71,79,60,67,0,14, ,0.0,29.33,29.96,6.2,10,6.8,1,15,7,2011,4
4385,-87.696,41.868,,,3650,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,4,1,0,0,0,0,0,0,0,2,86,71,79,60,67,0,14, ,0.0,29.33,29.96,6.2,10,6.8,1,15,7,2011,4
4386,-87.696,41.868,,,3650,2011-07-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,22,0,1,0,0,0,0,0,0,2,90,73,82,67,71,0,17, ,0.01,29.25,29.89,2.1,35,6.1,1,25,7,2011,0
4387,-87.696,41.868,,,3650,2011-07-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,6,0,0,1,0,0,0,0,0,2,90,73,82,67,71,0,17, ,0.01,29.25,29.89,2.1,35,6.1,1,25,7,2011,0
4388,-87.696,41.868,,,3650,2011-07-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,1,0,0,0,0,0,0,0,2,90,73,82,67,71,0,17, ,0.01,29.25,29.89,2.1,35,6.1,1,25,7,2011,0
4389,-87.696,41.868,,,3650,2011-07-29,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,18,0,1,0,0,0,0,0,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,0,29,7,2011,4
4390,-87.696,41.868,,,3650,2011-07-29,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,8,0,0,1,0,0,0,0,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,0,29,7,2011,4
4391,-87.696,41.868,,,3650,2011-07-29,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,1,0,0,0,0,0,0,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,0,29,7,2011,4
4392,-87.696,41.868,,,3650,2011-08-05,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,5,0,1,0,0,0,0,0,0,2,84,70,77,68,71,0,12, ,0.005,29.26,29.91,5.2,7,6.0,1,5,8,2011,4
4393,-87.696,41.868,,,3650,2011-08-19,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,5,0,1,0,0,0,0,0,0,2,86,67,77,62,68,0,12, ,0.0,29.23,29.87,4.7,13,5.8,1,19,8,2011,4
4394,-87.696,41.868,,,3650,2011-08-19,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,4,0,0,1,0,0,0,0,0,2,86,67,77,62,68,0,12, ,0.0,29.23,29.87,4.7,13,5.8,1,19,8,2011,4
4395,-87.696,41.868,,,3650,2011-08-26,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,1,0,0,0,0,0,0,2,83,61,72,58,64,0,7, ,0.0,29.32,29.97,1.2,20,3.4,1,26,8,2011,4
4396,-87.696,41.868,,,3650,2011-09-01,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,4,0,0,1,0,0,0,0,0,2,94,74,84,70,75,0,19, ,0.0,29.26,29.89,5.8,21,6.3,1,1,9,2011,3
4397,-87.696,41.868,,,3650,2011-09-12,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,4,0,1,0,0,0,0,0,0,2,86,64,75,59,65,0,10, ,0.0,29.24,29.9,9.2,23,9.3,1,12,9,2011,0
4398,-87.696,41.868,,,3650,2011-09-12,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,1,0,0,0,0,0,0,0,2,86,64,75,59,65,0,10, ,0.0,29.24,29.9,9.2,23,9.3,1,12,9,2011,0
4399,-87.696,41.868,,,3650,2011-09-16,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,18,0,1,0,0,0,0,0,0,2,59,48,54,38,47,11,0, ,0.0,29.65,30.33,2.6,13,3.7,1,16,9,2011,4
4400,-87.696,41.868,,,3650,2011-09-16,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,3,0,0,1,0,0,0,0,0,2,59,48,54,38,47,11,0, ,0.0,29.65,30.33,2.6,13,3.7,1,16,9,2011,4
4401,-87.696,41.868,,,3650,2011-09-16,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,1,0,0,0,0,0,0,0,2,59,48,54,38,47,11,0, ,0.0,29.65,30.33,2.6,13,3.7,1,16,9,2011,4
4402,-87.696,41.868,,,3650,2011-09-30,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,1,0,0,0,0,0,0,2,58,47,53,42,47,12,0,RA,0.17,29.37,30.0,15.4,34,16.3,0,30,9,2011,4
4403,-87.696,41.868,,,3650,2013-06-07,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,0,1,0,0,0,0,0,2,68,54,61,44,52,4,0, ,0.0,29.26,29.92,8.8,2,9.2,1,7,6,2013,4
4404,-87.696,41.868,,,3650,2013-06-14,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,0,1,0,0,0,0,0,2,76,57,67,50,57,0,2, ,0.0,29.4,30.04,6.0,5,7.8,1,14,6,2013,4
4405,-87.696,41.868,,,3650,2013-06-21,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,8,0,1,0,0,0,0,0,0,2,85,70,78,63,67,0,13,TSRA,0.11,29.39,30.04,7.6,19,9.6,0,21,6,2013,4
4406,-87.696,41.868,,,3650,2013-06-21,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,3,0,0,1,0,0,0,0,0,2,85,70,78,63,67,0,13,TSRA,0.11,29.39,30.04,7.6,19,9.6,0,21,6,2013,4
4407,-87.696,41.868,,,3650,2013-06-27,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,1,0,0,0,0,0,0,2,91,66,79,65,69,0,14,BR HZ,0.59,29.08,29.71,6.1,29,6.8,0,27,6,2013,3
4408,-87.696,41.868,,,3650,2013-06-27,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,1,0,0,1,0,0,0,0,0,2,91,66,79,65,69,0,14,BR HZ,0.59,29.08,29.71,6.1,29,6.8,0,27,6,2013,3
4409,-87.696,41.868,,,3650,2013-07-08,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,4,0,1,0,0,0,0,0,0,2,87,71,79,70,72,0,14,RA BR,0.84,29.31,29.95,10.0,22,10.5,0,8,7,2013,0
4410,-87.696,41.868,,,3650,2013-07-08,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,20,0,0,1,0,0,0,0,0,2,87,71,79,70,72,0,14,RA BR,0.84,29.31,29.95,10.0,22,10.5,0,8,7,2013,0
4411,-87.696,41.868,,,3650,2013-07-12,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,34,0,1,0,0,0,0,0,0,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,1,12,7,2013,4
4412,-87.696,41.868,,,3650,2013-07-12,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,50,0,1,0,0,0,0,0,0,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,1,12,7,2013,4
4413,-87.696,41.868,,,3650,2013-07-12,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,28,0,0,1,0,0,0,0,0,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,1,12,7,2013,4
4414,-87.696,41.868,,,3650,2013-07-19,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,44,0,1,0,0,0,0,0,0,2,97,75,86,69,75,0,21,TS,0.005,29.17,29.82,13.4,24,13.9,0,19,7,2013,4
4415,-87.696,41.868,,,3650,2013-07-19,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,12,0,0,1,0,0,0,0,0,2,97,75,86,69,75,0,21,TS,0.005,29.17,29.82,13.4,24,13.9,0,19,7,2013,4
4416,-87.696,41.868,,,3650,2013-07-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,16,0,1,0,0,0,0,0,0,2,81,58,70,52,60,0,5, ,0.0,29.39,30.05,2.7,23,3.9,1,25,7,2013,3
4417,-87.696,41.868,,,3650,2013-08-01,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,5,1,0,0,0,0,0,0,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,1,1,8,2013,3
4418,-87.696,41.868,,,3650,2013-08-08,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,2,0,1,0,0,0,0,0,0,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,1,8,8,2013,3
4419,-87.696,41.868,,,3650,2013-08-08,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,8,0,0,1,0,0,0,0,0,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,1,8,8,2013,3
4420,-87.696,41.868,,,3650,2013-08-15,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",9,22,0,1,0,0,0,0,1,0,2,74,57,66,50,58,0,1, ,0.0,29.47,30.13,4.5,22,5.0,1,15,8,2013,3
