,Longitude,Latitude,AddressAccuracy,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray_(days),Recently_sprayed,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,weather_type_Norm,Day_of_month,month,year,Day_of_week,sprayed_2_yrs_ago,never_sprayed,WnvPresent
5709,-87.746,41.759,9,8,1,0,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
5710,-87.746,41.759,9,11,0,1,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5711,-87.746,41.759,9,3,1,0,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5712,-87.679,41.768,8,10,0,1,0,0,0,0,3650,0,77,63,70,51,59,0,5,0.0,29.28,29.92,9.1,30,11.2,1,11,7,-1,2,0,1,0
5713,-87.679,41.768,8,3,0,0,1,0,0,0,3650,0,77,63,70,51,59,0,5,0.0,29.28,29.92,9.1,30,11.2,1,11,7,-1,2,0,1,0
5714,-87.679,41.768,8,1,0,0,1,0,0,0,3650,0,77,63,70,51,59,0,5,0.0,29.28,29.92,9.1,30,11.2,1,11,7,-1,2,0,1,0
5715,-87.679,41.768,8,13,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5716,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5717,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5718,-87.679,41.768,8,5,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5719,-87.679,41.768,8,2,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5720,-87.679,41.768,8,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5721,-87.679,41.768,8,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5722,-87.679,41.768,8,5,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5723,-87.679,41.768,8,5,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
5724,-87.679,41.768,8,18,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
5725,-87.679,41.768,8,8,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
5726,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
5727,-87.679,41.768,8,1,1,0,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
5728,-87.679,41.768,8,35,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
5729,-87.679,41.768,8,5,1,0,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
5730,-87.679,41.768,8,2,0,1,0,0,0,0,3650,0,90,67,79,59,67,0,14,0.0,29.34,29.99,2.2,24,5.0,1,4,9,-1,1,0,1,0
5731,-87.679,41.768,8,3,1,0,0,0,0,0,3650,0,90,67,79,59,67,0,14,0.0,29.34,29.99,2.2,24,5.0,1,4,9,-1,1,0,1,0
5732,-87.679,41.768,8,9,0,1,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
5733,-87.679,41.768,8,6,1,0,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
5734,-87.679,41.768,8,1,0,0,0,0,0,1,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
5735,-87.679,41.768,8,7,0,1,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5736,-87.679,41.768,8,8,1,0,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5737,-87.679,41.768,8,5,0,0,1,0,0,0,3650,0,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,0,2,6,1,1,0,1,0
5738,-87.679,41.768,8,3,0,0,1,0,0,0,3650,0,80,47,64,43,54,1,0,0.0,29.23,29.91,6.3,25,7.2,1,5,6,1,4,0,1,0
5739,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,72,50,61,49,55,4,0,0.005,29.3,29.95,5.0,6,6.7,1,12,6,1,4,0,1,0
5740,-87.679,41.768,8,7,0,0,1,0,0,0,3650,0,72,50,61,49,55,4,0,0.005,29.3,29.95,5.0,6,6.7,1,12,6,1,4,0,1,0
5741,-87.679,41.768,8,2,0,1,0,0,0,0,3650,0,88,66,77,68,70,0,12,0.87,29.03,29.68,6.3,18,10.5,0,19,6,1,4,0,1,0
5742,-87.679,41.768,8,1,0,0,1,0,0,0,3650,0,88,66,77,68,70,0,12,0.87,29.03,29.68,6.3,18,10.5,0,19,6,1,4,0,1,0
5743,-87.679,41.768,8,4,0,0,1,0,0,0,3650,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,1,26,6,1,4,0,1,0
5744,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,1,6,7,1,0,0,1,0
5745,-87.679,41.768,8,4,0,1,0,0,0,0,3650,0,84,67,76,65,68,0,11,0.12,29.41,30.04,3.6,21,4.6,0,10,7,1,4,0,1,0
5746,-87.679,41.768,8,1,0,0,1,0,0,0,3650,0,84,67,76,65,68,0,11,0.12,29.41,30.04,3.6,21,4.6,0,10,7,1,4,0,1,0
5747,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,70,58,64,52,57,1,0,0.005,29.21,29.86,10.1,29,10.4,0,17,7,1,4,0,1,0
5748,-87.679,41.768,8,1,0,0,1,0,0,0,3650,0,70,58,64,52,57,1,0,0.005,29.21,29.86,10.1,29,10.4,0,17,7,1,4,0,1,0
5749,-87.679,41.768,8,2,0,1,0,0,0,0,3650,0,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,1,31,7,1,4,0,1,0
5750,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,0,7,8,1,4,0,1,0
5751,-87.679,41.768,8,2,0,1,0,0,0,0,3650,0,86,63,75,55,63,0,10,0.0,29.44,30.09,2.0,16,4.0,1,13,8,1,3,0,1,0
5752,-87.679,41.768,8,1,0,0,1,0,0,0,3650,0,86,63,75,55,63,0,10,0.0,29.44,30.09,2.0,16,4.0,1,13,8,1,3,0,1,0
5753,-87.679,41.768,8,1,1,0,0,0,0,0,3650,0,86,63,75,55,63,0,10,0.0,29.44,30.09,2.0,16,4.0,1,13,8,1,3,0,1,0
5754,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,82,61,72,61,65,0,7,0.0,29.39,30.04,8.3,21,8.6,1,25,8,1,1,0,1,0
5755,-87.679,41.768,8,2,0,1,0,0,0,0,3650,0,67,62,65,61,63,0,0,1.19,29.41,30.07,10.7,8,11.0,0,27,8,1,3,0,1,0
5756,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,75,57,66,55,60,0,1,0.0,29.48,30.14,5.2,6,5.9,0,3,9,1,3,0,1,0
5757,-87.679,41.768,8,2,0,0,1,0,0,0,3650,0,75,57,66,55,60,0,1,0.0,29.48,30.14,5.2,6,5.9,0,3,9,1,3,0,1,0
5758,-87.679,41.768,8,2,0,1,0,0,0,0,3650,0,71,54,63,51,57,2,0,0.0,29.51,30.17,4.5,8,5.4,1,17,9,1,3,0,1,0
5759,-87.679,41.768,8,1,1,0,0,0,0,0,3650,0,59,44,52,46,49,13,0,0.59,29.18,29.9,8.8,13,8.7,0,1,10,1,3,0,1,0
5760,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,82,64,73,60,65,0,8,0.0,29.18,29.81,5.3,7,6.2,1,17,6,3,4,0,1,0
5761,-87.679,41.768,8,1,0,0,1,0,0,0,3650,0,68,60,64,55,59,1,0,0.0,29.13,29.76,8.5,29,8.7,1,24,6,3,4,0,1,0
5762,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,90,73,82,67,71,0,17,0.01,29.25,29.89,2.1,35,6.1,1,25,7,3,0,0,1,0
5763,-87.679,41.768,8,1,1,0,0,0,0,0,3650,0,90,73,82,67,71,0,17,0.01,29.25,29.89,2.1,35,6.1,1,25,7,3,0,0,1,0
5764,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,82,65,74,57,64,0,9,0.0,29.28,29.93,8.2,19,8.4,1,12,8,3,4,0,1,0
5765,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,86,67,77,62,68,0,12,0.0,29.23,29.87,4.7,13,5.8,1,19,8,3,4,0,1,0
5766,-87.679,41.768,8,1,1,0,0,0,0,0,3650,0,86,67,77,62,68,0,12,0.0,29.23,29.87,4.7,13,5.8,1,19,8,3,4,0,1,0
5767,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,83,61,72,58,64,0,7,0.0,29.32,29.97,1.2,20,3.4,1,26,8,3,4,0,1,0
5768,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,94,74,84,70,75,0,19,0.0,29.26,29.89,5.8,21,6.3,1,1,9,3,3,0,1,0
5769,-87.679,41.768,8,1,0,1,0,0,0,0,3650,0,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,1,16,9,3,4,0,1,0
5770,-87.679,41.768,8,2,0,1,0,0,0,0,3650,0,68,54,61,44,52,4,0,0.0,29.26,29.92,8.8,2,9.2,1,7,6,5,4,0,1,0
5771,-87.679,41.768,8,1,0,0,1,0,0,0,3650,0,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,0,21,6,5,4,0,1,0
5772,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,91,66,79,65,69,0,14,0.59,29.08,29.71,6.1,29,6.8,0,27,6,5,3,0,1,0
5773,-87.679,41.768,8,2,0,0,1,0,0,0,3650,0,87,71,79,70,72,0,14,0.84,29.31,29.95,10.0,22,10.5,0,8,7,5,0,0,1,0
5774,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
5775,-87.679,41.768,8,10,0,0,1,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
5776,-87.679,41.768,8,11,0,1,0,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,0
5777,-87.679,41.768,8,25,0,0,1,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,0
5778,-87.679,41.768,8,7,0,1,0,0,0,0,3650,0,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,1,25,7,5,3,0,1,0
5779,-87.679,41.768,8,10,0,0,1,0,0,0,3650,0,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,1,25,7,5,3,0,1,0
5780,-87.679,41.768,8,3,0,1,0,0,0,0,3650,0,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,1,0
5781,-87.679,41.768,8,1,0,0,1,0,0,0,3650,0,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,1,0
5782,-87.679,41.768,8,17,0,1,0,0,0,0,3650,0,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,1,0
5783,-87.679,41.768,8,3,0,0,1,0,0,0,3650,0,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,1,0
5784,-87.679,41.768,8,6,1,0,0,0,0,0,3650,0,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,1,0
5785,-87.679,41.768,8,5,0,1,0,0,0,0,3650,0,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,1,15,8,5,3,0,1,0
5786,-87.679,41.768,8,34,1,0,0,0,0,0,3650,0,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,1,15,8,5,3,0,1,0
5787,-87.679,41.768,8,8,0,1,0,0,0,0,3650,0,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,22,8,5,3,0,1,0
5788,-87.679,41.768,8,2,0,0,1,0,0,0,3650,0,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,22,8,5,3,0,1,0
5789,-87.679,41.768,8,10,0,0,1,0,0,0,3650,0,87,69,78,65,69,0,13,0.0,29.36,30.0,4.2,10,4.6,0,29,8,5,3,0,1,0
5790,-87.679,41.768,8,17,0,1,0,0,0,0,3650,0,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,1,6,9,5,4,0,1,1
5791,-87.679,41.768,8,13,1,0,0,0,0,0,3650,0,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,1,6,9,5,4,0,1,0
5792,-87.679,41.768,8,6,0,1,0,0,0,0,3650,0,83,63,73,58,64,0,8,0.06,29.34,29.97,6.8,34,9.8,1,12,9,5,3,0,1,0
5793,-87.679,41.768,8,13,0,1,0,0,0,0,3650,0,84,70,77,66,69,0,12,0.005,29.21,29.87,7.8,16,10.0,0,19,9,5,3,0,1,0
5794,-87.679,41.768,8,6,1,0,0,0,0,0,3650,0,75,55,65,52,58,0,0,0.0,29.4,30.04,4.1,9,4.6,1,26,9,5,3,0,1,0
5795,-87.798,41.798,8,2,0,1,0,0,0,0,3650,0,77,63,70,51,59,0,5,0.0,29.28,29.92,9.1,30,11.2,1,11,7,-1,2,0,1,0
5796,-87.798,41.798,8,4,0,1,0,0,0,0,3650,0,83,70,77,67,70,0,12,0.04,29.16,29.8,1.2,36,8.1,0,27,7,-1,4,0,1,0
5797,-87.798,41.798,8,3,0,0,1,0,0,0,3650,0,83,70,77,67,70,0,12,0.04,29.16,29.8,1.2,36,8.1,0,27,7,-1,4,0,1,0
5798,-87.798,41.798,8,2,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5799,-87.798,41.798,8,9,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5800,-87.798,41.798,8,4,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5801,-87.798,41.798,8,1,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5802,-87.798,41.798,8,6,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5803,-87.798,41.798,8,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5804,-87.798,41.798,8,5,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
5805,-87.798,41.798,8,11,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
5806,-87.798,41.798,8,5,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
5807,-87.798,41.798,8,13,0,1,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,1
5808,-87.798,41.798,8,10,1,0,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,1
5809,-87.798,41.798,8,3,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
5810,-87.798,41.798,8,1,1,0,0,0,0,0,3650,0,90,67,79,59,67,0,14,0.0,29.34,29.99,2.2,24,5.0,1,4,9,-1,1,0,1,0
5811,-87.798,41.798,8,2,0,1,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
5812,-87.798,41.798,8,2,1,0,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
5813,-87.798,41.798,8,4,0,1,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5814,-87.798,41.798,8,2,1,0,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5815,-87.777,41.781,8,2,0,1,0,0,0,0,3650,0,77,63,70,51,59,0,5,0.0,29.28,29.92,9.1,30,11.2,1,11,7,-1,2,0,1,0
5816,-87.777,41.781,8,1,1,0,0,0,0,0,3650,0,82,63,73,62,66,0,8,0.01,29.26,29.88,7.7,36,14.4,0,19,7,-1,3,0,1,0
5817,-87.777,41.781,8,1,0,0,1,0,0,0,3650,0,83,70,77,67,70,0,12,0.04,29.16,29.8,1.2,36,8.1,0,27,7,-1,4,0,1,0
5818,-87.777,41.781,8,3,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5819,-87.777,41.781,8,3,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5820,-87.777,41.781,8,2,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5821,-87.777,41.781,8,2,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5822,-87.777,41.781,8,1,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
5823,-87.777,41.781,8,12,0,1,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
5824,-87.777,41.781,8,6,1,0,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
5825,-87.777,41.781,8,6,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
5826,-87.777,41.781,8,10,1,0,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
5827,-87.777,41.781,8,3,1,0,0,0,0,0,3650,0,90,67,79,59,67,0,14,0.0,29.34,29.99,2.2,24,5.0,1,4,9,-1,1,0,1,0
5828,-87.777,41.781,8,1,0,1,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
5829,-87.777,41.781,8,2,1,0,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
5830,-87.777,41.781,8,1,0,1,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
5831,-87.777,41.781,8,2,1,0,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
5832,-87.777,41.781,8,4,0,1,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5833,-87.777,41.781,8,3,1,0,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5834,-87.601,41.773,8,2,0,1,0,0,0,0,3650,0,77,63,70,51,59,0,5,0.0,29.28,29.92,9.1,30,11.2,1,11,7,-1,2,0,1,0
5835,-87.601,41.773,8,3,0,0,1,0,0,0,3650,0,77,63,70,51,59,0,5,0.0,29.28,29.92,9.1,30,11.2,1,11,7,-1,2,0,1,0
5836,-87.601,41.773,8,7,0,1,0,0,0,0,3650,0,83,70,77,67,70,0,12,0.04,29.16,29.8,1.2,36,8.1,0,27,7,-1,4,0,1,0
5837,-87.601,41.773,8,3,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5838,-87.601,41.773,8,10,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5839,-87.601,41.773,8,5,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5840,-87.601,41.773,8,1,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5841,-87.601,41.773,8,1,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5842,-87.601,41.773,8,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5843,-87.601,41.773,8,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5844,-87.601,41.773,8,2,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
5845,-87.601,41.773,8,18,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
5846,-87.601,41.773,8,9,1,0,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
5847,-87.601,41.773,8,20,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
5848,-87.601,41.773,8,14,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
5849,-87.601,41.773,8,20,0,1,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
5850,-87.601,41.773,8,14,1,0,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
5851,-87.601,41.773,8,12,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
5852,-87.601,41.773,8,3,0,0,1,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
5853,-87.601,41.773,8,10,1,0,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,1
5854,-87.601,41.773,8,5,0,1,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
5855,-87.601,41.773,8,4,1,0,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
5856,-87.601,41.773,8,4,0,1,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
5857,-87.601,41.773,8,1,1,0,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,1
5858,-87.601,41.773,8,1,0,1,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
5859,-87.601,41.773,8,1,1,0,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
5860,-87.601,41.773,8,1,0,1,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
5861,-87.601,41.773,8,1,1,0,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
5862,-87.601,41.773,8,7,0,1,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5863,-87.601,41.773,8,3,1,0,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
5864,-87.601,41.773,8,8,0,1,0,0,0,0,3650,0,64,55,60,51,54,5,0,0.0,29.11,29.75,6.8,29,8.3,1,28,5,1,3,0,1,0
5865,-87.601,41.773,8,1,0,0,1,0,0,0,3650,0,64,55,60,51,54,5,0,0.0,29.11,29.75,6.8,29,8.3,1,28,5,1,3,0,1,0
5866,-87.601,41.773,8,4,0,1,0,0,0,0,3650,0,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,0,2,6,1,1,0,1,0
5867,-87.601,41.773,8,5,0,0,1,0,0,0,3650,0,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,0,2,6,1,1,0,1,0
5868,-87.601,41.773,8,1,1,0,0,0,0,0,3650,0,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,0,2,6,1,1,0,1,0
